Thread ID: 6912 | Owner PID: 5168
Thread ID: 6916 | Owner PID: 5168
Thread ID: 6924 | Owner PID: 5168
Thread ID: 6684 | Owner PID: 5168
Thread ID: 6600 | Owner PID: 5168
Thread ID: 1192 | Owner PID: 5168
Thread ID: 7296 | Owner PID: 5168
Thread ID: 9936 | Owner PID: 5168
Thread ID: 9360 | Owner PID: 5168
Thread ID: 8656 | Owner PID: 5168
Thread ID: 9260 | Owner PID: 5168
Thread ID: 9264 | Owner PID: 5168
Thread ID: 5724 | Owner PID: 5168
Thread ID: 4296 | Owner PID: 5168
Thread ID: 8956 | Owner PID: 5168
Thread ID: 6532 | Owner PID: 5168
Thread ID: 9940 | Owner PID: 5168
Thread ID: 2176 | Owner PID: 5168
Thread ID: 3252 | Owner PID: 5168
Thread ID: 8412 | Owner PID: 5168
Thread ID: 9232 | Owner PID: 5168
Thread ID: 10180 | Owner PID: 5168
Thread ID: 6012 | Owner PID: 5168
Thread ID: 732 | Owner PID: 5168
Thread ID: 13000 | Owner PID: 5168
Thread ID: 14944 | Owner PID: 5168
Thread ID: 4256 | Owner PID: 5168
Thread ID: 7820 | Owner PID: 5168
Thread ID: 8380 | Owner PID: 5168
Thread ID: 13848 | Owner PID: 5168
Thread ID: 4800 | Owner PID: 5168
Thread ID: 15228 | Owner PID: 5168
Thread ID: 4440 | Owner PID: 5168
Thread ID: 288 | Owner PID: 5168
Thread ID: 3600 | Owner PID: 5168
Thread ID: 8840 | Owner PID: 5168
Thread ID: 12776 | Owner PID: 5168
Thread ID: 12964 | Owner PID: 5168
Thread ID: 11656 | Owner PID: 5168
Thread ID: 6920 | Owner PID: 5168
Thread ID: 8972 | Owner PID: 5168
Thread ID: 13052 | Owner PID: 5168
Thread ID: 15172 | Owner PID: 5168
Thread ID: 2524 | Owner PID: 5168
Thread ID: 12304 | Owner PID: 5168
Thread ID: 11156 | Owner PID: 5168
Thread ID: 7248 | Owner PID: 5168
Thread ID: 10708 | Owner PID: 5168
Thread ID: 15272 | Owner PID: 5168
Thread ID: 11380 | Owner PID: 5168
Thread ID: 6884 | Owner PID: 5168
Thread ID: 996 | Owner PID: 5168
Thread ID: 4532 | Owner PID: 5168
Thread ID: 4716 | Owner PID: 5168
Thread ID: 6364 | Owner PID: 5168
Thread ID: 2664 | Owner PID: 5168
Thread ID: 1812 | Owner PID: 5168
Thread ID: 14208 | Owner PID: 5168
Thread ID: 9616 | Owner PID: 5168
Thread ID: 9568 | Owner PID: 5168
Thread ID: 12204 | Owner PID: 5168
Thread ID: 6972 | Owner PID: 5168
Thread ID: 14648 | Owner PID: 5168
Thread ID: 4292 | Owner PID: 5168
Thread ID: 13616 | Owner PID: 5168
Thread ID: 13220 | Owner PID: 5168
Thread ID: 2348 | Owner PID: 5168
Thread ID: 14820 | Owner PID: 5168
Thread ID: 1036 | Owner PID: 5168
Thread ID: 11744 | Owner PID: 5168
Thread ID: 14632 | Owner PID: 5168
Thread ID: 9100 | Owner PID: 5168
Thread ID: 13044 | Owner PID: 5168
Thread ID: 14340 | Owner PID: 5168
Thread ID: 10392 | Owner PID: 5168
Thread ID: 13008 | Owner PID: 5168
Thread ID: 7240 | Owner PID: 5168
Thread ID: 12368 | Owner PID: 5168
Thread ID: 10312 | Owner PID: 5168
Thread ID: 11868 | Owner PID: 5168
Thread ID: 12988 | Owner PID: 5168
Thread ID: 8808 | Owner PID: 5168
Thread ID: 11148 | Owner PID: 5168
Thread ID: 2624 | Owner PID: 5168
Thread ID: 11616 | Owner PID: 5168
Thread ID: 13244 | Owner PID: 5168
Thread ID: 10432 | Owner PID: 5168
Thread ID: 11652 | Owner PID: 5168
Thread ID: 15136 | Owner PID: 5168
Thread ID: 14548 | Owner PID: 5168
Thread ID: 13508 | Owner PID: 5168
Thread ID: 8888 | Owner PID: 5168
Thread ID: 13352 | Owner PID: 5168
Thread ID: 6536 | Owner PID: 5168
Thread ID: 1468 | Owner PID: 5168
Thread ID: 10544 | Owner PID: 5168
Thread ID: 7092 | Owner PID: 5168
Thread ID: 5716 | Owner PID: 5712
Thread ID: 5792 | Owner PID: 5712
Thread ID: 5852 | Owner PID: 5712
Thread ID: 7732 | Owner PID: 5712
Thread ID: 9096 | Owner PID: 5712
Thread ID: 10904 | Owner PID: 5712
Thread ID: 5428 | Owner PID: 5712
Thread ID: 5780 | Owner PID: 5776
Thread ID: 6324 | Owner PID: 5776
Thread ID: 7456 | Owner PID: 5776
Thread ID: 7868 | Owner PID: 5776
Thread ID: 6004 | Owner PID: 6000
Thread ID: 6072 | Owner PID: 6000
Thread ID: 7936 | Owner PID: 6000
Thread ID: 4340 | Owner PID: 6000
Thread ID: 7252 | Owner PID: 6000
Thread ID: 5112 | Owner PID: 6000
Thread ID: 12624 | Owner PID: 6000
Thread ID: 5616 | Owner PID: 5668
Thread ID: 5940 | Owner PID: 5668
Thread ID: 4220 | Owner PID: 5668
Thread ID: 5248 | Owner PID: 5668
Thread ID: 3036 | Owner PID: 5668
Thread ID: 5536 | Owner PID: 5668
Thread ID: 5732 | Owner PID: 5668
Thread ID: 3708 | Owner PID: 5668
Thread ID: 5932 | Owner PID: 5668
Thread ID: 6520 | Owner PID: 5668
Thread ID: 6672 | Owner PID: 5668
Thread ID: 6764 | Owner PID: 5668
Thread ID: 6768 | Owner PID: 5668
Thread ID: 6772 | Owner PID: 5668
Thread ID: 6784 | Owner PID: 5668
Thread ID: 6788 | Owner PID: 5668
Thread ID: 6980 | Owner PID: 5668
Thread ID: 6988 | Owner PID: 5668
Thread ID: 6992 | Owner PID: 5668
Thread ID: 7016 | Owner PID: 5668
Thread ID: 7020 | Owner PID: 5668
Thread ID: 7024 | Owner PID: 5668
Thread ID: 7032 | Owner PID: 5668
Thread ID: 7068 | Owner PID: 5668
Thread ID: 7072 | Owner PID: 5668
Thread ID: 7108 | Owner PID: 5668
Thread ID: 5188 | Owner PID: 5668
Thread ID: 5196 | Owner PID: 5668
Thread ID: 5184 | Owner PID: 5668
Thread ID: 5904 | Owner PID: 5668
Thread ID: 5656 | Owner PID: 5668
Thread ID: 5316 | Owner PID: 5668
Thread ID: 5312 | Owner PID: 5668
Thread ID: 4820 | Owner PID: 5668
Thread ID: 6616 | Owner PID: 5668
Thread ID: 6608 | Owner PID: 5668
Thread ID: 6880 | Owner PID: 5668
Thread ID: 6896 | Owner PID: 5668
Thread ID: 6872 | Owner PID: 5668
Thread ID: 6700 | Owner PID: 5668
Thread ID: 1228 | Owner PID: 5668
Thread ID: 7216 | Owner PID: 5668
Thread ID: 7772 | Owner PID: 5668
Thread ID: 7776 | Owner PID: 5668
Thread ID: 7796 | Owner PID: 5668
Thread ID: 7976 | Owner PID: 5668
Thread ID: 7788 | Owner PID: 5668
Thread ID: 4960 | Owner PID: 5668
Thread ID: 5148 | Owner PID: 5668
Thread ID: 4680 | Owner PID: 5668
Thread ID: 1452 | Owner PID: 5668
Thread ID: 8296 | Owner PID: 5668
Thread ID: 9196 | Owner PID: 5668
Thread ID: 8276 | Owner PID: 5668
Thread ID: 10136 | Owner PID: 5668
Thread ID: 8068 | Owner PID: 5668
Thread ID: 6640 | Owner PID: 5668
Thread ID: 3540 | Owner PID: 5668
Thread ID: 10120 | Owner PID: 5668
Thread ID: 14012 | Owner PID: 5668
Thread ID: 6452 | Owner PID: 5668
Thread ID: 8836 | Owner PID: 5668
Thread ID: 13912 | Owner PID: 5668
Thread ID: 13284 | Owner PID: 5668
Thread ID: 14356 | Owner PID: 5668
Thread ID: 11784 | Owner PID: 5668
Thread ID: 14148 | Owner PID: 5668
Thread ID: 4660 | Owner PID: 4844
Thread ID: 3676 | Owner PID: 4844
Thread ID: 4224 | Owner PID: 4844
Thread ID: 6432 | Owner PID: 4844
Thread ID: 6856 | Owner PID: 4844
Thread ID: 7052 | Owner PID: 4844
Thread ID: 10636 | Owner PID: 4844
Thread ID: 4600 | Owner PID: 4844
Thread ID: 5976 | Owner PID: 4844
Thread ID: 5052 | Owner PID: 4844
Thread ID: 5508 | Owner PID: 4264
Thread ID: 6628 | Owner PID: 4264
Thread ID: 6268 | Owner PID: 6264
Thread ID: 6712 | Owner PID: 6264
Thread ID: 6736 | Owner PID: 6264
Thread ID: 6716 | Owner PID: 6264
Thread ID: 10196 | Owner PID: 6264
Thread ID: 14580 | Owner PID: 6264
Thread ID: 6528 | Owner PID: 6524
Thread ID: 4792 | Owner PID: 6524
Thread ID: 6168 | Owner PID: 6156
Thread ID: 4892 | Owner PID: 6156
Thread ID: 6676 | Owner PID: 6156
Thread ID: 6792 | Owner PID: 6156
Thread ID: 4900 | Owner PID: 6156
Thread ID: 6928 | Owner PID: 6156
Thread ID: 5920 | Owner PID: 6156
Thread ID: 6468 | Owner PID: 6464
Thread ID: 7196 | Owner PID: 6464
Thread ID: 7368 | Owner PID: 6464
Thread ID: 7372 | Owner PID: 6464
Thread ID: 7380 | Owner PID: 6464
Thread ID: 7388 | Owner PID: 6464
Thread ID: 7396 | Owner PID: 6464
Thread ID: 7400 | Owner PID: 6464
Thread ID: 7416 | Owner PID: 6464
Thread ID: 7428 | Owner PID: 6464
Thread ID: 7440 | Owner PID: 6464
Thread ID: 7444 | Owner PID: 6464
Thread ID: 7448 | Owner PID: 6464
Thread ID: 7488 | Owner PID: 6464
Thread ID: 7492 | Owner PID: 6464
Thread ID: 7496 | Owner PID: 6464
Thread ID: 7500 | Owner PID: 6464
Thread ID: 7504 | Owner PID: 6464
Thread ID: 7520 | Owner PID: 6464
Thread ID: 7532 | Owner PID: 6464
Thread ID: 7536 | Owner PID: 6464
Thread ID: 7540 | Owner PID: 6464
Thread ID: 7544 | Owner PID: 6464
Thread ID: 7548 | Owner PID: 6464
Thread ID: 7552 | Owner PID: 6464
Thread ID: 7556 | Owner PID: 6464
Thread ID: 7560 | Owner PID: 6464
Thread ID: 7564 | Owner PID: 6464
Thread ID: 7568 | Owner PID: 6464
Thread ID: 7596 | Owner PID: 6464
Thread ID: 7680 | Owner PID: 6464
Thread ID: 7684 | Owner PID: 6464
Thread ID: 7692 | Owner PID: 6464
Thread ID: 14360 | Owner PID: 6464
Thread ID: 5328 | Owner PID: 6464
Thread ID: 5984 | Owner PID: 6464
Thread ID: 4876 | Owner PID: 6464
Thread ID: 12296 | Owner PID: 6464
Thread ID: 7232 | Owner PID: 7228
Thread ID: 7708 | Owner PID: 7228
Thread ID: 7740 | Owner PID: 7228
Thread ID: 7744 | Owner PID: 7228
Thread ID: 7752 | Owner PID: 7228
Thread ID: 7384 | Owner PID: 7228
Thread ID: 9804 | Owner PID: 7228
Thread ID: 8824 | Owner PID: 7228
Thread ID: 13120 | Owner PID: 7228
Thread ID: 11296 | Owner PID: 7228
Thread ID: 1492 | Owner PID: 7228
Thread ID: 1872 | Owner PID: 7228
Thread ID: 7288 | Owner PID: 7292
Thread ID: 4140 | Owner PID: 7292
Thread ID: 3508 | Owner PID: 7292
Thread ID: 3620 | Owner PID: 7292
Thread ID: 3368 | Owner PID: 7292
Thread ID: 3752 | Owner PID: 7292
Thread ID: 1340 | Owner PID: 7292
Thread ID: 1196 | Owner PID: 7292
Thread ID: 4084 | Owner PID: 7292
Thread ID: 7272 | Owner PID: 7292
Thread ID: 6360 | Owner PID: 7292
Thread ID: 3716 | Owner PID: 7292
Thread ID: 6008 | Owner PID: 6108
Thread ID: 6288 | Owner PID: 6108
Thread ID: 1876 | Owner PID: 6108
Thread ID: 1924 | Owner PID: 6108
Thread ID: 10164 | Owner PID: 6108
Thread ID: 8760 | Owner PID: 6108
Thread ID: 4996 | Owner PID: 6108
Thread ID: 4528 | Owner PID: 6108
Thread ID: 14560 | Owner PID: 6108
Thread ID: 5140 | Owner PID: 6108
Thread ID: 9080 | Owner PID: 6108
Thread ID: 15152 | Owner PID: 6108
Thread ID: 5756 | Owner PID: 6108
Thread ID: 7580 | Owner PID: 7620
Thread ID: 7720 | Owner PID: 7620
Thread ID: 9956 | Owner PID: 7620
Thread ID: 1244 | Owner PID: 3304
Thread ID: 14400 | Owner PID: 3304
Thread ID: 7864 | Owner PID: 7824
Thread ID: 7844 | Owner PID: 7824
Thread ID: 7860 | Owner PID: 7824
Thread ID: 7644 | Owner PID: 7824
Thread ID: 7672 | Owner PID: 7824
Thread ID: 7668 | Owner PID: 7824
Thread ID: 7660 | Owner PID: 7824
Thread ID: 7076 | Owner PID: 7824
Thread ID: 5080 | Owner PID: 7824
Thread ID: 12916 | Owner PID: 7824
Thread ID: 120 | Owner PID: 7824
Thread ID: 6400 | Owner PID: 6124
Thread ID: 7604 | Owner PID: 4052
Thread ID: 8264 | Owner PID: 4052
Thread ID: 8324 | Owner PID: 4052
Thread ID: 9204 | Owner PID: 4052
Thread ID: 8400 | Owner PID: 4052
Thread ID: 8440 | Owner PID: 4052
Thread ID: 8452 | Owner PID: 4052
Thread ID: 8460 | Owner PID: 4052
Thread ID: 11096 | Owner PID: 4052
Thread ID: 8556 | Owner PID: 4052
Thread ID: 8224 | Owner PID: 8220
Thread ID: 8268 | Owner PID: 8220
Thread ID: 8308 | Owner PID: 8220
Thread ID: 8316 | Owner PID: 8220
Thread ID: 13048 | Owner PID: 8220
Thread ID: 8484 | Owner PID: 8476
Thread ID: 9736 | Owner PID: 8476
Thread ID: 7328 | Owner PID: 8476
Thread ID: 14176 | Owner PID: 8476
Thread ID: 6760 | Owner PID: 8536
Thread ID: 8632 | Owner PID: 8536
Thread ID: 9892 | Owner PID: 9888
Thread ID: 9952 | Owner PID: 9888
Thread ID: 9960 | Owner PID: 9888
Thread ID: 9964 | Owner PID: 9888
Thread ID: 9968 | Owner PID: 9888
Thread ID: 10220 | Owner PID: 9888
Thread ID: 10224 | Owner PID: 9888
Thread ID: 10228 | Owner PID: 9888
Thread ID: 8928 | Owner PID: 9888
Thread ID: 12068 | Owner PID: 9888
Thread ID: 1944 | Owner PID: 9888
Thread ID: 11556 | Owner PID: 9888
Thread ID: 14232 | Owner PID: 9888
Thread ID: 7588 | Owner PID: 9888
Thread ID: 4548 | Owner PID: 9888
Thread ID: 10044 | Owner PID: 10036
Thread ID: 9904 | Owner PID: 10036
Thread ID: 6104 | Owner PID: 10036
Thread ID: 9456 | Owner PID: 10036
Thread ID: 10236 | Owner PID: 10036
Thread ID: 10116 | Owner PID: 10036
Thread ID: 2788 | Owner PID: 10036
Thread ID: 2708 | Owner PID: 10036
Thread ID: 1356 | Owner PID: 10036
Thread ID: 4156 | Owner PID: 10036
Thread ID: 10940 | Owner PID: 10036
Thread ID: 1956 | Owner PID: 10036
Thread ID: 7304 | Owner PID: 10036
Thread ID: 11560 | Owner PID: 10036
Thread ID: 7096 | Owner PID: 1856
Thread ID: 2072 | Owner PID: 1856
Thread ID: 7764 | Owner PID: 5492
Thread ID: 8124 | Owner PID: 5492
Thread ID: 528 | Owner PID: 5492
Thread ID: 1884 | Owner PID: 5492
Thread ID: 10156 | Owner PID: 5492
Thread ID: 7760 | Owner PID: 5492
Thread ID: 5388 | Owner PID: 5492
Thread ID: 5152 | Owner PID: 5492
Thread ID: 8852 | Owner PID: 5492
Thread ID: 3272 | Owner PID: 5492
Thread ID: 7004 | Owner PID: 5492
Thread ID: 6636 | Owner PID: 5492
Thread ID: 652 | Owner PID: 10072
Thread ID: 1248 | Owner PID: 10072
Thread ID: 1460 | Owner PID: 10072
Thread ID: 1260 | Owner PID: 10072
Thread ID: 2676 | Owner PID: 10072
Thread ID: 2300 | Owner PID: 2408
Thread ID: 2548 | Owner PID: 2408
Thread ID: 2816 | Owner PID: 2408
Thread ID: 2776 | Owner PID: 2408
Thread ID: 2964 | Owner PID: 2408
Thread ID: 9348 | Owner PID: 2408
Thread ID: 12800 | Owner PID: 2408
Thread ID: 3364 | Owner PID: 3056
Thread ID: 3060 | Owner PID: 3056
Thread ID: 9328 | Owner PID: 3056
Thread ID: 2216 | Owner PID: 3056
Thread ID: 6552 | Owner PID: 3056
Thread ID: 1520 | Owner PID: 3056
Thread ID: 12268 | Owner PID: 3056
Thread ID: 4588 | Owner PID: 3056
Thread ID: 9236 | Owner PID: 728
Thread ID: 6564 | Owner PID: 728
Thread ID: 7408 | Owner PID: 728
Thread ID: 6056 | Owner PID: 8524
Thread ID: 8600 | Owner PID: 8524
Thread ID: 9488 | Owner PID: 8524
Thread ID: 8580 | Owner PID: 8524
Thread ID: 5652 | Owner PID: 8524
Thread ID: 4824 | Owner PID: 8524
Thread ID: 9060 | Owner PID: 8524
Thread ID: 8684 | Owner PID: 8524
Thread ID: 8156 | Owner PID: 8524
Thread ID: 2940 | Owner PID: 8524
Thread ID: 9760 | Owner PID: 8524
Thread ID: 6192 | Owner PID: 8524
Thread ID: 9884 | Owner PID: 8524
Thread ID: 6648 | Owner PID: 8524
Thread ID: 6816 | Owner PID: 8524
Thread ID: 9356 | Owner PID: 8524
Thread ID: 2480 | Owner PID: 8524
Thread ID: 3284 | Owner PID: 8524
Thread ID: 7012 | Owner PID: 8524
Thread ID: 5136 | Owner PID: 8524
Thread ID: 10152 | Owner PID: 8524
Thread ID: 2340 | Owner PID: 8524
Thread ID: 4336 | Owner PID: 8524
Thread ID: 4128 | Owner PID: 8524
Thread ID: 1964 | Owner PID: 8524
Thread ID: 3268 | Owner PID: 8524
Thread ID: 1976 | Owner PID: 8524
Thread ID: 8908 | Owner PID: 8524
Thread ID: 1612 | Owner PID: 8524
Thread ID: 5032 | Owner PID: 8524
Thread ID: 1844 | Owner PID: 8524
Thread ID: 7156 | Owner PID: 8524
Thread ID: 1608 | Owner PID: 8524
Thread ID: 7784 | Owner PID: 8524
Thread ID: 3788 | Owner PID: 8524
Thread ID: 2244 | Owner PID: 8524
Thread ID: 9036 | Owner PID: 8524
Thread ID: 7152 | Owner PID: 8524
Thread ID: 9908 | Owner PID: 8524
Thread ID: 1592 | Owner PID: 8524
Thread ID: 9524 | Owner PID: 8524
Thread ID: 2208 | Owner PID: 8524
Thread ID: 9208 | Owner PID: 8524
Thread ID: 7944 | Owner PID: 8524
Thread ID: 5676 | Owner PID: 8524
Thread ID: 6164 | Owner PID: 8524
Thread ID: 9532 | Owner PID: 8524
Thread ID: 7484 | Owner PID: 8524
Thread ID: 12220 | Owner PID: 8524
Thread ID: 3644 | Owner PID: 8524
Thread ID: 8128 | Owner PID: 8524
Thread ID: 12584 | Owner PID: 8524
Thread ID: 6688 | Owner PID: 8524
Thread ID: 4904 | Owner PID: 8524
Thread ID: 15092 | Owner PID: 8524
Thread ID: 10668 | Owner PID: 8524
Thread ID: 10040 | Owner PID: 8524
Thread ID: 13776 | Owner PID: 8524
Thread ID: 2492 | Owner PID: 8524
Thread ID: 2116 | Owner PID: 8524
Thread ID: 4072 | Owner PID: 8524
Thread ID: 10816 | Owner PID: 8524
Thread ID: 11836 | Owner PID: 8524
Thread ID: 11388 | Owner PID: 8524
Thread ID: 13812 | Owner PID: 8524
Thread ID: 5680 | Owner PID: 8524
Thread ID: 12748 | Owner PID: 8524
Thread ID: 9504 | Owner PID: 8524
Thread ID: 12000 | Owner PID: 8524
Thread ID: 11812 | Owner PID: 8524
Thread ID: 7804 | Owner PID: 8524
Thread ID: 5160 | Owner PID: 8524
Thread ID: 9536 | Owner PID: 8524
Thread ID: 5956 | Owner PID: 8524
Thread ID: 4420 | Owner PID: 8524
Thread ID: 9820 | Owner PID: 8524
Thread ID: 13564 | Owner PID: 8524
Thread ID: 7704 | Owner PID: 8524
Thread ID: 12544 | Owner PID: 8524
Thread ID: 13032 | Owner PID: 8524
Thread ID: 436 | Owner PID: 8524
Thread ID: 7056 | Owner PID: 8524
Thread ID: 10396 | Owner PID: 8524
Thread ID: 12820 | Owner PID: 8524
Thread ID: 5376 | Owner PID: 8524
Thread ID: 6184 | Owner PID: 8524
Thread ID: 14960 | Owner PID: 8524
Thread ID: 14120 | Owner PID: 8524
Thread ID: 13672 | Owner PID: 8524
Thread ID: 13728 | Owner PID: 8524
Thread ID: 11488 | Owner PID: 8524
Thread ID: 4636 | Owner PID: 8524
Thread ID: 8072 | Owner PID: 8524
Thread ID: 10148 | Owner PID: 8524
Thread ID: 13996 | Owner PID: 8524
Thread ID: 14004 | Owner PID: 8524
Thread ID: 10628 | Owner PID: 8524
Thread ID: 4516 | Owner PID: 8524
Thread ID: 11016 | Owner PID: 8524
Thread ID: 14508 | Owner PID: 8524
Thread ID: 14312 | Owner PID: 8524
Thread ID: 13832 | Owner PID: 8524
Thread ID: 12416 | Owner PID: 8524
Thread ID: 10012 | Owner PID: 5476
Thread ID: 6812 | Owner PID: 5476
Thread ID: 608 | Owner PID: 5476
Thread ID: 1152 | Owner PID: 5476
Thread ID: 4812 | Owner PID: 5476
Thread ID: 1532 | Owner PID: 5476
Thread ID: 3860 | Owner PID: 5476
Thread ID: 872 | Owner PID: 5476
Thread ID: 4392 | Owner PID: 5476
Thread ID: 8012 | Owner PID: 5476
Thread ID: 1780 | Owner PID: 5476
Thread ID: 840 | Owner PID: 5476
Thread ID: 10084 | Owner PID: 5476
Thread ID: 5888 | Owner PID: 5476
Thread ID: 12836 | Owner PID: 5476
Thread ID: 7124 | Owner PID: 5476
Thread ID: 9692 | Owner PID: 5476
Thread ID: 2260 | Owner PID: 5476
Thread ID: 14692 | Owner PID: 5476
Thread ID: 1864 | Owner PID: 5476
Thread ID: 13808 | Owner PID: 5476
Thread ID: 1100 | Owner PID: 5476
Thread ID: 14048 | Owner PID: 5476
Thread ID: 9700 | Owner PID: 640
Thread ID: 9632 | Owner PID: 640
Thread ID: 3896 | Owner PID: 640
Thread ID: 8376 | Owner PID: 640
Thread ID: 9336 | Owner PID: 640
Thread ID: 3940 | Owner PID: 640
Thread ID: 5636 | Owner PID: 640
Thread ID: 6100 | Owner PID: 640
Thread ID: 6292 | Owner PID: 640
Thread ID: 10856 | Owner PID: 640
Thread ID: 5404 | Owner PID: 640
Thread ID: 9312 | Owner PID: 640
Thread ID: 15252 | Owner PID: 640
Thread ID: 11688 | Owner PID: 640
Thread ID: 8540 | Owner PID: 640
Thread ID: 8532 | Owner PID: 640
Thread ID: 9620 | Owner PID: 640
Thread ID: 4080 | Owner PID: 640
Thread ID: 4288 | Owner PID: 9372
Thread ID: 3812 | Owner PID: 9372
Thread ID: 9412 | Owner PID: 9372
Thread ID: 9600 | Owner PID: 9372
Thread ID: 464 | Owner PID: 9372
Thread ID: 9344 | Owner PID: 9372
Thread ID: 1128 | Owner PID: 9372
Thread ID: 4556 | Owner PID: 9372
Thread ID: 6140 | Owner PID: 9372
Thread ID: 12012 | Owner PID: 9372
Thread ID: 13772 | Owner PID: 9372
Thread ID: 6808 | Owner PID: 9372
Thread ID: 8636 | Owner PID: 9372
Thread ID: 8940 | Owner PID: 8336
Thread ID: 7948 | Owner PID: 8336
Thread ID: 1700 | Owner PID: 8336
Thread ID: 8404 | Owner PID: 8336
Thread ID: 8088 | Owner PID: 8336
Thread ID: 9672 | Owner PID: 8336
Thread ID: 9848 | Owner PID: 8336
Thread ID: 6356 | Owner PID: 8336
Thread ID: 3124 | Owner PID: 8336
Thread ID: 3068 | Owner PID: 8336
Thread ID: 6320 | Owner PID: 8336
Thread ID: 3428 | Owner PID: 8336
Thread ID: 3100 | Owner PID: 8336
Thread ID: 2856 | Owner PID: 8336
Thread ID: 4780 | Owner PID: 8336
Thread ID: 3688 | Owner PID: 8336
Thread ID: 6440 | Owner PID: 8336
Thread ID: 11236 | Owner PID: 8336
Thread ID: 10984 | Owner PID: 8336
Thread ID: 10916 | Owner PID: 8336
Thread ID: 2464 | Owner PID: 2256
Thread ID: 3128 | Owner PID: 2256
Thread ID: 4504 | Owner PID: 2256
Thread ID: 9180 | Owner PID: 2256
Thread ID: 5072 | Owner PID: 2256
Thread ID: 4888 | Owner PID: 2256
Thread ID: 4708 | Owner PID: 2256
Thread ID: 6348 | Owner PID: 2256
Thread ID: 3504 | Owner PID: 2256
Thread ID: 9552 | Owner PID: 2256
Thread ID: 4404 | Owner PID: 2256
Thread ID: 10128 | Owner PID: 2256
Thread ID: 12572 | Owner PID: 2256
Thread ID: 14644 | Owner PID: 2256
Thread ID: 6128 | Owner PID: 2256
Thread ID: 4972 | Owner PID: 6276
Thread ID: 5624 | Owner PID: 6276
Thread ID: 5276 | Owner PID: 6276
Thread ID: 3900 | Owner PID: 6276
Thread ID: 2504 | Owner PID: 6276
Thread ID: 2392 | Owner PID: 6276
Thread ID: 8584 | Owner PID: 6276
Thread ID: 952 | Owner PID: 6276
Thread ID: 6804 | Owner PID: 6276
Thread ID: 5280 | Owner PID: 6276
Thread ID: 3032 | Owner PID: 6276
Thread ID: 5972 | Owner PID: 6276
Thread ID: 5264 | Owner PID: 6276
Thread ID: 7220 | Owner PID: 6276
Thread ID: 5708 | Owner PID: 6276
Thread ID: 4784 | Owner PID: 6276
Thread ID: 9244 | Owner PID: 6276
Thread ID: 7960 | Owner PID: 6276
Thread ID: 7980 | Owner PID: 6276
Thread ID: 3836 | Owner PID: 6276
Thread ID: 14608 | Owner PID: 6276
Thread ID: 14008 | Owner PID: 6276
Thread ID: 9716 | Owner PID: 5420
Thread ID: 3764 | Owner PID: 5420
Thread ID: 9368 | Owner PID: 5420
Thread ID: 212 | Owner PID: 5420
Thread ID: 3240 | Owner PID: 5420
Thread ID: 3288 | Owner PID: 5420
Thread ID: 8820 | Owner PID: 5420
Thread ID: 10104 | Owner PID: 5420
Thread ID: 2320 | Owner PID: 5420
Thread ID: 3580 | Owner PID: 5420
Thread ID: 6172 | Owner PID: 5420
Thread ID: 3496 | Owner PID: 5420
Thread ID: 1972 | Owner PID: 5420
Thread ID: 1580 | Owner PID: 5420
Thread ID: 9476 | Owner PID: 5420
Thread ID: 11584 | Owner PID: 5420
Thread ID: 5696 | Owner PID: 5420
Thread ID: 11676 | Owner PID: 5420
Thread ID: 7924 | Owner PID: 5420
Thread ID: 4988 | Owner PID: 9108
Thread ID: 5596 | Owner PID: 9732
Thread ID: 3488 | Owner PID: 9732
Thread ID: 3936 | Owner PID: 9732
Thread ID: 8096 | Owner PID: 9732
Thread ID: 7148 | Owner PID: 9732
Thread ID: 2672 | Owner PID: 9732
Thread ID: 13288 | Owner PID: 9732
Thread ID: 10144 | Owner PID: 9732
Thread ID: 6480 | Owner PID: 6284
Thread ID: 7324 | Owner PID: 6284
Thread ID: 1240 | Owner PID: 6284
Thread ID: 5416 | Owner PID: 6284
Thread ID: 7968 | Owner PID: 6284
Thread ID: 8664 | Owner PID: 6284
Thread ID: 8948 | Owner PID: 6284
Thread ID: 1008 | Owner PID: 6284
Thread ID: 4092 | Owner PID: 6284
Thread ID: 1280 | Owner PID: 6284
Thread ID: 2696 | Owner PID: 6284
Thread ID: 5740 | Owner PID: 4448
Thread ID: 10868 | Owner PID: 10848
Thread ID: 10884 | Owner PID: 10848
Thread ID: 10880 | Owner PID: 10848
Thread ID: 10892 | Owner PID: 10848
Thread ID: 11036 | Owner PID: 10848
Thread ID: 11060 | Owner PID: 10848
Thread ID: 9704 | Owner PID: 10848
Thread ID: 10568 | Owner PID: 10848
Thread ID: 10572 | Owner PID: 10848
Thread ID: 10520 | Owner PID: 10848
Thread ID: 4184 | Owner PID: 10848
Thread ID: 6696 | Owner PID: 10848
Thread ID: 14276 | Owner PID: 10848
Thread ID: 11112 | Owner PID: 10848
Thread ID: 7984 | Owner PID: 10848
Thread ID: 14616 | Owner PID: 10848
Thread ID: 10344 | Owner PID: 10340
Thread ID: 10360 | Owner PID: 10340
Thread ID: 10352 | Owner PID: 10340
Thread ID: 10364 | Owner PID: 10340
Thread ID: 8980 | Owner PID: 10340
Thread ID: 10428 | Owner PID: 10340
Thread ID: 10504 | Owner PID: 10340
Thread ID: 5472 | Owner PID: 10340
Thread ID: 11272 | Owner PID: 12284
Thread ID: 12216 | Owner PID: 12284
